             JOBID PARTITION     NAME     USER  ACCOUNT ST       TIME  NODES NODELIST(REASON)
          52236475  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236474  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236473  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236472  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236471  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236470  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236469  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236468  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236467  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236466  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236465  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236464  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236463  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236462  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236461  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236460  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236459  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236458  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236457  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236456  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236455  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236454  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236453  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236452  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236451  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236450  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236449  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236448  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236447  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236446  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236445  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236444  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236443  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236442  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236441  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236440  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236439  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236438  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236437  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236436  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236435  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236434  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236433  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236432  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236431  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236430  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236429  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236428  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236427  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236426  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236425  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236424  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236423  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236422  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236421  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236420  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236419  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236418  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236417  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236416  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236415  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236414  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236413  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236412  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236411  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236410  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236409  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236408  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236407  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236406  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236405  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236404  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236403  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236402  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236401  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236400  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236399  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236398  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236397  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236396  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236394  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236393  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236392  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236391  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236390  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236389  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236388  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236387  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236386  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236385  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236384  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236383  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236382  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236381  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236380  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236379  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236378  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236377  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236376  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236375  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236374  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236373  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236372  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236371  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236370  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236369  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236368  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236367  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236366  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236365  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236364  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236363  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236362  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236361  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236360  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236359  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236358  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236357  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236356  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236355  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236354  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236353  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236352  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236351  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236350  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236349  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236348  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236347  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236346  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236345  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236344  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236343  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236342  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236341  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236340  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236339  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236338  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236337  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236336  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236335  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236334  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236333  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236332  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236331  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236330  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236329  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52236328  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
 49244911_[32-100]  standard 100med_m  zmjiang   ligen0 PD       0:00      1 (AssocGrpBillingMinutes)
 49244953_[11-100]  standard 100med_m  zmjiang   ligen0 PD       0:00      1 (AssocGrpBillingMinutes)
          51209185  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209184  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209183  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209182  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209181  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209180  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
          51209179  standard FiveStag   yanruj manerkar PD       0:00      1 (AssocGrpBillingMinutes)
 48759425_[62-200]  standard NKA_lida  xuhaoku leutsang PD       0:00      1 (AssocGrpBillingMinutes)
          50087906  standard user-lim    jsonk  support PD       0:00      1 (BeginTime)
          50235899  standard engin-ac    jsonk  support PD       0:00      1 (BeginTime)
          51895259  standard engin-au    jsonk  support PD       0:00      1 (BeginTime)
          51492454  standard engin1-U mmiranda  support PD       0:00      1 (BeginTime)
          52006441  standard ondemand alexcrod christoq PD       0:00      1 (AssocGrpBillingMinutes)
          52005897  standard ondemand alexcrod christoq PD       0:00      1 (AssocGrpBillingMinutes)
          49152830  standard __[001]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152829  standard __[001]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152828  standard __[001]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152827  standard __[110]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152826  standard __[110]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152825  standard __[110]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152824  standard __[100]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152823  standard __[100]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152822  standard __[100]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152821  standard __[111]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152820  standard __[111]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152819  standard __[111]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152818  standard __[101]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          49152817  standard __[101]_ jamesgil   whsun0 PD       0:00      1 (AssocGrpBillingMinutes)
          52234135  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234133  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234132  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234130  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234129  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234128  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234126  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234125  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234124  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52234122  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226984  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226983  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226982  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226981  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226980  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226979  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226978  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226977  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226976  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52226975  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220756  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220755  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220754  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220753  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220751  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220750  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220749  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220748  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220747  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52220746  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216946  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216945  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216944  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216943  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216940  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216938  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216936  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216935  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216933  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52216929  standard nf-get_c porchard    scjp0 PD       0:00      1 (Priority)
          52204604  standard    dist1    fangn  jmkidd0 PD       0:00      1 (AssocGrpBillingMinutes)
          51489403  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51489590  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52180566  standard figure2_    yzwei     lsa3 PD       0:00      1 (Dependency)
          52179543  standard figure2_    yzwei     lsa3 PD       0:00      1 (Dependency)
          51533187  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51537146  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51537857  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51664583  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51707077  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51728600  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52084256  standard test1_el  jiajiag     lsa1 PD       0:00      1 (AssocGrpMemLimit)
          51730508  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52159097  standard test1_el  jiajiag     lsa1 PD       0:00      1 (AssocGrpMemLimit)
          52226315  standard   cycler      cja     lsa1 PD       0:00      1 (BeginTime)
          52221765  standard test1_el  jiajiag     lsa1 PD       0:00      1 (AssocGrpMemLimit)
          52217507  standard master_i danbarke covid19_ PD       0:00      1 (BeginTime)
45930475_[756-999]  standard study1_b  aporras lempka99 PD       0:00      1 (AssocGrpBillingMinutes)
          51750030  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52205321  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52156857  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          52073739  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51911757  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51867469  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          51775115  standard snakejob  kiledal   gdick2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274164  standard  Ca-TeO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274163  standard  Ca-TeO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274162  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274161  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274160  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274159  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274158  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274157  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274156  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274155  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274154  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274153  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274152  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274151  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274150  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274149  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274148  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274147  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274146  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274145  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274144  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274061  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274060  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274059  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274058  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274057  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274056  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274055  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274054  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274053  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274052  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274051  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274050  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274049  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274048  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274047  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274046  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274045  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274044  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274043  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274042  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274041  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274040  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274039  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274038  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274037  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274036  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274035  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274034  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274033  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274032  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274031  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274030  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274029  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274028  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274027  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274026  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274025  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274024  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274023  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274022  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274021  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274020  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274019  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274018  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274017  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274016  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274015  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274014  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274013  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274012  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274011  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274010  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274009  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274008  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274007  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274006  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274005  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274004  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274003  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274002  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274001  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48274000  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273999  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273998  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273997  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273996  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273995  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
          48273994  standard   Ca-SO4    jgsmi djsiege2 PD       0:00      1 (AssocGrpBillingMinutes)
